,kw_prod,kw_used,tou_rate,kw_prod_jacked
2015-12-07 11:30:00,12.6543111681,-78.08,0.22,18.9814667522
2015-12-07 11:45:00,15.0168968712,-80.64,0.22,22.5253453068
2015-12-07 12:00:00,21.3157266054,-76.16,0.22,31.9735899081
2015-12-07 12:15:00,21.9766631031,-75.52,0.22,32.9649946547
2015-12-07 12:30:00,35.3170893023,-76.16,0.22,52.9756339534
2015-12-07 12:45:00,21.4311282161,-76.8,0.22,32.1466923241
2015-12-07 13:00:00,25.0022835151,-76.16,0.22,37.5034252726
2015-12-07 13:15:00,28.4664300478,-79.36,0.22,42.6996450716
2015-12-07 13:30:00,24.5092039056,-77.44,0.22,36.7638058585
2015-12-07 13:45:00,25.6023718908,-77.44,0.22,38.4035578362
2015-12-07 14:00:00,19.3350153232,-77.44,0.22,29.0025229848
2015-12-07 14:15:00,20.9506378733,-76.8,0.22,31.4259568099
2015-12-07 14:30:00,10.4008324424,-75.52,0.22,15.6012486637
2015-12-07 14:45:00,13.9929698525,-75.52,0.22,20.9894547787
2015-12-07 15:00:00,9.80494048892,-72.32,0.22,14.7074107334
2015-12-07 15:15:00,7.24931936426,-72.96,0.22,10.8739790464
2015-12-07 15:30:00,5.78686622479,-63.36,0.22,8.68029933718
2015-12-07 15:45:00,4.00968141971,-36.48,0.22,6.01452212957
2015-12-07 16:00:00,2.78012971278,-35.2,0.22,4.17019456917
2015-12-07 16:15:00,1.46035492837,-35.2,0.22,2.19053239256
2015-12-07 16:30:00,0.142678355071,-35.2,0.22,0.214017532606
2015-12-07 16:45:00,0.0,-37.12,0.22,0.0
2015-12-07 17:00:00,0.0,-36.48,0.22,0.0
2015-12-07 17:15:00,0.0,-35.2,0.22,0.0
2015-12-07 17:30:00,0.0,-34.56,0.22,0.0
2015-12-07 17:45:00,0.0,-32.64,0.22,0.0
2015-12-07 18:00:00,0.0,-33.28,0.22,0.0
2015-12-07 18:15:00,0.0,-30.72,0.22,0.0
2015-12-07 18:30:00,0.0,-31.36,0.22,0.0
2015-12-07 18:45:00,0.0,-30.08,0.22,0.0
2015-12-07 19:00:00,0.0,-30.08,0.22,0.0
2015-12-07 19:15:00,0.0,-30.08,0.22,0.0
2015-12-07 19:30:00,0.0,-30.08,0.22,0.0
2015-12-07 19:45:00,0.0,-30.08,0.22,0.0
2015-12-07 20:00:00,0.0,-30.72,0.22,0.0
2015-12-07 20:15:00,0.0,-30.08,0.22,0.0
2015-12-07 20:30:00,0.0,-29.44,0.22,0.0
2015-12-07 20:45:00,0.0,-29.44,0.22,0.0
2015-12-07 21:00:00,0.0,-29.44,0.22,0.0
2015-12-07 21:15:00,0.0,-29.44,0.22,0.0
2015-12-07 21:30:00,0.0,-28.8,0.2,0.0
2015-12-07 21:45:00,0.0,-30.08,0.2,0.0
2015-12-07 22:00:00,0.0,-30.08,0.2,0.0
2015-12-07 22:15:00,0.0,-30.08,0.2,0.0
2015-12-07 22:30:00,0.0,-30.08,0.2,0.0
2015-12-07 22:45:00,0.0,-30.08,0.2,0.0
2015-12-07 23:00:00,0.0,-30.08,0.2,0.0
2015-12-07 23:15:00,0.0,-30.08,0.2,0.0
2015-12-07 23:30:00,0.0,-29.44,0.2,0.0
2015-12-07 23:45:00,0.0,-30.08,0.2,0.0
2015-12-08 00:00:00,0.0,-29.44,0.2,0.0
2015-12-08 00:15:00,0.0,-30.08,0.2,0.0
2015-12-08 00:30:00,0.0,-30.08,0.2,0.0
2015-12-08 00:45:00,0.0,-29.44,0.2,0.0
2015-12-08 01:00:00,0.0,-30.08,0.2,0.0
2015-12-08 01:15:00,0.0,-29.44,0.2,0.0
2015-12-08 01:30:00,0.0,-30.08,0.2,0.0
2015-12-08 01:45:00,0.0,-29.44,0.2,0.0
2015-12-08 02:00:00,0.0,-30.08,0.2,0.0
2015-12-08 02:15:00,0.0,-30.08,0.2,0.0
2015-12-08 02:30:00,0.0,-30.08,0.2,0.0
2015-12-08 02:45:00,0.0,-29.44,0.2,0.0
2015-12-08 03:00:00,0.0,-30.08,0.2,0.0
2015-12-08 03:15:00,0.0,-30.08,0.2,0.0
2015-12-08 03:30:00,0.0,-37.12,0.2,0.0
2015-12-08 03:45:00,0.0,-63.36,0.2,0.0
2015-12-08 04:00:00,0.0,-62.72,0.2,0.0
2015-12-08 04:15:00,0.0,-62.72,0.2,0.0
2015-12-08 04:30:00,0.0,-62.72,0.2,0.0
2015-12-08 04:45:00,0.0,-64.0,0.2,0.0
2015-12-08 05:00:00,0.0,-63.36,0.2,0.0
2015-12-08 05:15:00,0.0,-62.72,0.2,0.0
2015-12-08 05:30:00,0.0,-63.36,0.2,0.0
2015-12-08 05:45:00,0.0,-62.08,0.2,0.0
2015-12-08 06:00:00,0.0,-62.72,0.2,0.0
2015-12-08 06:15:00,0.0,-61.44,0.2,0.0
2015-12-08 06:30:00,0.0,-62.72,0.2,0.0
2015-12-08 06:45:00,0.0,-62.72,0.2,0.0
2015-12-08 07:00:00,0.0,-60.16,0.2,0.0
2015-12-08 07:15:00,0.0,-59.52,0.2,0.0
2015-12-08 07:30:00,0.608481220155,-60.16,0.2,0.912721830233
2015-12-08 07:45:00,2.37937139192,-62.72,0.2,3.56905708788
2015-12-08 08:00:00,3.55436961015,-67.84,0.2,5.33155441522
2015-12-08 08:15:00,4.62235906208,-73.6,0.2,6.93353859312
2015-12-08 08:30:00,4.93289430547,-78.72,0.22,7.3993414582
2015-12-08 08:45:00,6.35757964507,-83.84,0.22,9.53636946761
2015-12-08 09:00:00,7.35842634167,-83.84,0.22,11.0376395125
2015-12-08 09:15:00,9.28878055734,-82.56,0.22,13.933170836
2015-12-08 09:30:00,8.38235336042,-80.64,0.22,12.5735300406
2015-12-08 09:45:00,7.06677499822,-81.28,0.22,10.6001624973
2015-12-08 10:00:00,6.99543582068,-80.0,0.22,10.493153731
2015-12-08 10:15:00,6.2169995011,-76.16,0.22,9.32549925166
2015-12-08 10:30:00,8.01936283943,-77.44,0.22,12.0290442591
2015-12-08 10:45:00,11.6534644715,-78.08,0.22,17.4801967073
2015-12-08 11:00:00,12.0038657259,-80.0,0.22,18.0057985888
2015-12-08 11:15:00,13.8565861307,-78.72,0.22,20.7848791961
2015-12-08 11:30:00,14.4629691398,-78.72,0.22,21.6944537096
2015-12-08 11:45:00,13.2355156439,-77.44,0.22,19.8532734659
2015-12-08 12:00:00,15.879261635,-76.16,0.22,23.8188924524
2015-12-08 12:15:00,17.0521616421,-74.24,0.22,25.5782424631
2015-12-08 12:30:00,22.4508588126,-74.88,0.22,33.6762882189
2015-12-08 12:45:00,33.1055747987,-74.24,0.22,49.658362198
2015-12-08 13:00:00,20.4030047751,-73.6,0.22,30.6045071627
2015-12-08 13:15:00,19.5763096002,-77.44,0.22,29.3644644003
2015-12-08 13:30:00,10.6882873637,-78.72,0.22,16.0324310455
2015-12-08 13:45:00,7.50739933005,-78.72,0.22,11.2610989951
2015-12-08 14:00:00,8.46208538237,-78.72,0.22,12.6931280736
2015-12-08 14:15:00,8.14945192787,-78.72,0.22,12.2241778918
2015-12-08 14:30:00,7.13811417575,-77.44,0.22,10.7071712636
2015-12-08 14:45:00,5.92115173544,-76.16,0.22,8.88172760316
2015-12-08 15:00:00,4.49646639584,-77.44,0.22,6.74469959376
2015-12-08 15:15:00,3.28160216663,-74.88,0.22,4.92240324995
2015-12-08 15:30:00,2.95847765662,-65.92,0.22,4.43771648493
2015-12-08 15:45:00,2.91231701233,-39.04,0.22,4.36847551849
2015-12-08 16:00:00,2.07932720405,-36.48,0.22,3.11899080607
2015-12-08 16:15:00,0.51615993158,-35.2,0.22,0.77423989737
2015-12-08 16:30:00,0.0440624331837,-35.84,0.22,0.0660936497755
2015-12-08 16:45:00,0.0,-37.12,0.22,0.0
2015-12-08 17:00:00,0.0,-37.12,0.22,0.0
2015-12-08 17:15:00,0.0,-35.2,0.22,0.0
2015-12-08 17:30:00,0.0,-36.48,0.22,0.0
2015-12-08 17:45:00,0.0,-35.2,0.22,0.0
2015-12-08 18:00:00,0.0,-34.56,0.22,0.0
2015-12-08 18:15:00,0.0,-35.2,0.22,0.0
2015-12-08 18:30:00,0.0,-33.92,0.22,0.0
2015-12-08 18:45:00,0.0,-33.28,0.22,0.0
2015-12-08 19:00:00,0.0,-33.28,0.22,0.0
2015-12-08 19:15:00,0.0,-33.92,0.22,0.0
2015-12-08 19:30:00,0.0,-33.28,0.22,0.0
2015-12-08 19:45:00,0.0,-33.28,0.22,0.0
2015-12-08 20:00:00,0.0,-32.64,0.22,0.0
2015-12-08 20:15:00,0.0,-32.0,0.22,0.0
2015-12-08 20:30:00,0.0,-32.64,0.22,0.0
2015-12-08 20:45:00,0.0,-32.0,0.22,0.0
2015-12-08 21:00:00,0.0,-30.72,0.22,0.0
2015-12-08 21:15:00,0.0,-30.72,0.22,0.0
2015-12-08 21:30:00,0.0,-31.36,0.2,0.0
2015-12-08 21:45:00,0.0,-30.08,0.2,0.0
2015-12-08 22:00:00,0.0,-30.08,0.2,0.0
2015-12-08 22:15:00,0.0,-30.08,0.2,0.0
2015-12-08 22:30:00,0.0,-30.08,0.2,0.0
2015-12-08 22:45:00,0.0,-30.08,0.2,0.0
2015-12-08 23:00:00,0.0,-29.44,0.2,0.0
2015-12-08 23:15:00,0.0,-30.08,0.2,0.0
2015-12-08 23:30:00,0.0,-30.08,0.2,0.0
2015-12-08 23:45:00,0.0,-30.08,0.2,0.0
2015-12-09 00:00:00,0.0,-29.44,0.2,0.0
2015-12-09 00:15:00,0.0,-29.44,0.2,0.0
2015-12-09 00:30:00,0.0,-30.08,0.2,0.0
2015-12-09 00:45:00,0.0,-30.08,0.2,0.0
2015-12-09 01:00:00,0.0,-30.08,0.2,0.0
2015-12-09 01:15:00,0.0,-30.08,0.2,0.0
2015-12-09 01:30:00,0.0,-30.08,0.2,0.0
2015-12-09 01:45:00,0.0,-30.08,0.2,0.0
2015-12-09 02:00:00,0.0,-29.44,0.2,0.0
2015-12-09 02:15:00,0.0,-30.08,0.2,0.0
2015-12-09 02:30:00,0.0,-30.08,0.2,0.0
2015-12-09 02:45:00,0.0,-29.44,0.2,0.0
2015-12-09 03:00:00,0.0,-30.72,0.2,0.0
2015-12-09 03:15:00,0.0,-29.44,0.2,0.0
2015-12-09 03:30:00,0.0,-37.76,0.2,0.0
2015-12-09 03:45:00,0.0,-62.72,0.2,0.0
2015-12-09 04:00:00,0.0,-63.36,0.2,0.0
2015-12-09 04:15:00,0.0,-62.72,0.2,0.0
2015-12-09 04:30:00,0.0,-62.72,0.2,0.0
2015-12-09 04:45:00,0.0,-63.36,0.2,0.0
2015-12-09 05:00:00,0.0,-63.36,0.2,0.0
2015-12-09 05:15:00,0.0,-63.36,0.2,0.0
2015-12-09 05:30:00,0.0,-63.36,0.2,0.0
2015-12-09 05:45:00,0.0,-62.72,0.2,0.0
2015-12-09 06:00:00,0.0,-62.72,0.2,0.0
2015-12-09 06:15:00,0.0,-62.08,0.2,0.0
2015-12-09 06:30:00,0.0,-62.72,0.2,0.0
2015-12-09 06:45:00,0.0,-62.72,0.2,0.0
2015-12-09 07:00:00,0.0,-61.44,0.2,0.0
2015-12-09 07:15:00,0.0,-59.52,0.2,0.0
2015-12-09 07:30:00,0.472097498396,-60.8,0.2,0.708146247595
2015-12-09 07:45:00,1.89048820469,-62.72,0.2,2.83573230703
2015-12-09 08:00:00,3.67396764308,-65.28,0.2,5.51095146461
2015-12-09 08:15:00,5.01052811631,-71.68,0.2,7.51579217447
2015-12-09 08:30:00,5.33994725964,-80.0,0.22,8.00992088946
2015-12-09 08:45:00,4.94758178319,-83.2,0.22,7.42137267479
2015-12-09 09:00:00,4.29503812986,-81.92,0.22,6.44255719478
2015-12-09 09:15:00,11.2212329841,-80.0,0.22,16.8318494762
2015-12-09 09:30:00,11.3534202837,-81.28,0.22,17.0301304255
2015-12-09 09:45:00,24.4084897726,-82.56,0.22,36.612734659
2015-12-09 10:00:00,29.5574998218,-80.0,0.22,44.3362497327
2015-12-09 10:15:00,9.02020953603,-80.64,0.22,13.530314304
2015-12-09 10:30:00,3.36553061079,-78.08,0.22,5.04829591619
2015-12-09 10:45:00,17.1276972418,-76.16,0.22,25.6915458627
2015-12-09 11:00:00,25.1470600812,-78.72,0.22,37.7205901219
2015-12-09 11:15:00,8.48726391562,-80.64,0.22,12.7308958734
2015-12-09 11:30:00,18.3362668377,-78.08,0.22,27.5044002566
2015-12-09 11:45:00,16.7919834652,-76.16,0.22,25.1879751978
2015-12-09 12:00:00,24.1294276958,-75.52,0.22,36.1941415437
2015-12-09 12:15:00,21.6661278597,-78.72,0.22,32.4991917896
2015-12-09 12:30:00,14.7567186943,-83.84,0.22,22.1350780415
2015-12-09 12:45:00,6.8443646212,-80.0,0.22,10.2665469318
2015-12-09 13:00:00,5.69454493621,-80.0,0.22,8.54181740432
2015-12-09 13:15:00,6.98074834295,-81.28,0.22,10.4711225144
2015-12-09 13:30:00,9.12302188012,-82.56,0.22,13.6845328202
2015-12-09 13:45:00,4.88043902787,-79.36,0.22,7.3206585418
2015-12-09 14:00:00,4.04325279738,-75.52,0.22,6.06487919607
2015-12-09 14:15:00,2.69620126862,-76.16,0.22,4.04430190293
2015-12-09 14:30:00,3.24593257786,-70.4,0.22,4.86889886679
2015-12-09 14:45:00,2.94588838999,-71.04,0.22,4.41883258499
2015-12-09 15:00:00,1.85062219371,-72.32,0.22,2.77593329057
2015-12-09 15:15:00,1.54218516143,-71.68,0.22,2.31327774214
2015-12-09 15:30:00,0.870757608153,-65.28,0.22,1.30613641223
2015-12-09 15:45:00,0.639954386715,-38.4,0.22,0.959931580073
2015-12-09 16:00:00,0.402856531965,-38.4,0.22,0.604284797947
2015-12-09 16:15:00,0.134285510655,-37.76,0.22,0.201428265982
2015-12-09 16:30:00,0.00419642220797,-37.76,0.22,0.00629463331195
2015-12-09 16:45:00,0.0,-36.48,0.22,0.0
2015-12-09 17:00:00,0.0,-33.92,0.22,0.0
2015-12-09 17:15:00,0.0,-32.64,0.22,0.0
2015-12-09 17:30:00,0.0,-32.64,0.22,0.0
2015-12-09 17:45:00,0.0,-33.28,0.22,0.0
2015-12-09 18:00:00,0.0,-32.64,0.22,0.0
2015-12-09 18:15:00,0.0,-31.36,0.22,0.0
2015-12-09 18:30:00,0.0,-32.0,0.22,0.0
2015-12-09 18:45:00,0.0,-32.0,0.22,0.0
2015-12-09 19:00:00,0.0,-31.36,0.22,0.0
2015-12-09 19:15:00,0.0,-32.0,0.22,0.0
2015-12-09 19:30:00,0.0,-33.28,0.22,0.0
2015-12-09 19:45:00,0.0,-31.36,0.22,0.0
2015-12-09 20:00:00,0.0,-31.36,0.22,0.0
2015-12-09 20:15:00,0.0,-30.72,0.22,0.0
2015-12-09 20:30:00,0.0,-30.08,0.22,0.0
2015-12-09 20:45:00,0.0,-30.08,0.22,0.0
2015-12-09 21:00:00,0.0,-30.08,0.22,0.0
2015-12-09 21:15:00,0.0,-29.44,0.22,0.0
2015-12-09 21:30:00,0.0,-30.08,0.2,0.0
2015-12-09 21:45:00,0.0,-30.08,0.2,0.0
2015-12-09 22:00:00,0.0,-30.08,0.2,0.0
2015-12-09 22:15:00,0.0,-29.44,0.2,0.0
2015-12-09 22:30:00,0.0,-29.44,0.2,0.0
2015-12-09 22:45:00,0.0,-29.44,0.2,0.0
2015-12-09 23:00:00,0.0,-29.44,0.2,0.0
2015-12-09 23:15:00,0.0,-29.44,0.2,0.0
2015-12-09 23:30:00,0.0,-28.8,0.2,0.0
2015-12-09 23:45:00,0.0,-29.44,0.2,0.0
2015-12-10 00:00:00,0.0,-29.44,0.2,0.0
2015-12-10 00:15:00,0.0,-28.8,0.2,0.0
2015-12-10 00:30:00,0.0,-29.44,0.2,0.0
2015-12-10 00:45:00,0.0,-28.8,0.2,0.0
2015-12-10 01:00:00,0.0,-29.44,0.2,0.0
2015-12-10 01:15:00,0.0,-29.44,0.2,0.0
2015-12-10 01:30:00,0.0,-29.44,0.2,0.0
2015-12-10 01:45:00,0.0,-28.8,0.2,0.0
2015-12-10 02:00:00,0.0,-29.44,0.2,0.0
2015-12-10 02:15:00,0.0,-28.8,0.2,0.0
2015-12-10 02:30:00,0.0,-30.08,0.2,0.0
2015-12-10 02:45:00,0.0,-28.8,0.2,0.0
2015-12-10 03:00:00,0.0,-29.44,0.2,0.0
2015-12-10 03:15:00,0.0,-29.44,0.2,0.0
2015-12-10 03:30:00,0.0,-37.12,0.2,0.0
2015-12-10 03:45:00,0.0,-62.08,0.2,0.0
2015-12-10 04:00:00,0.0,-62.08,0.2,0.0
2015-12-10 04:15:00,0.0,-62.08,0.2,0.0
2015-12-10 04:30:00,0.0,-62.08,0.2,0.0
2015-12-10 04:45:00,0.0,-62.72,0.2,0.0
2015-12-10 05:00:00,0.0,-62.08,0.2,0.0
2015-12-10 05:15:00,0.0,-62.72,0.2,0.0
2015-12-10 05:30:00,0.0,-62.08,0.2,0.0
2015-12-10 05:45:00,0.0,-62.08,0.2,0.0
2015-12-10 06:00:00,0.0,-62.08,0.2,0.0
2015-12-10 06:15:00,0.0,-62.08,0.2,0.0
2015-12-10 06:30:00,0.0,-61.44,0.2,0.0
2015-12-10 06:45:00,0.0,-60.16,0.2,0.0
2015-12-10 07:00:00,0.0,-60.16,0.2,0.0
2015-12-10 07:15:00,0.0,-60.8,0.2,0.0
2015-12-10 07:30:00,0.0,-60.16,0.2,0.0
2015-12-10 07:45:00,0.0,-63.36,0.2,0.0
2015-12-10 08:00:00,1.77298838287,-66.56,0.2,2.6594825743
2015-12-10 08:15:00,2.93749554558,-72.32,0.2,4.40624331837
2015-12-10 08:30:00,1.91147031573,-77.44,0.22,2.86720547359
2015-12-10 08:45:00,7.85989879552,-77.44,0.22,11.7898481933
2015-12-10 09:00:00,8.23757679424,-76.8,0.22,12.3563651914
2015-12-10 09:15:00,7.23463188654,-76.16,0.22,10.8519478298
2015-12-10 09:30:00,10.8708317297,-75.52,0.22,16.3062475946
2015-12-10 09:45:00,11.4772147388,-74.24,0.22,17.2158221082
2015-12-10 10:00:00,9.45873565676,-74.24,0.22,14.1881034851
2015-12-10 10:15:00,24.4126861949,-74.88,0.22,36.6190292923
2015-12-10 10:30:00,13.4684170765,-78.08,0.22,20.2026256147
2015-12-10 10:45:00,35.3611517354,-83.84,0.22,53.0417276032
2015-12-10 11:00:00,42.0649362127,-81.28,0.22,63.097404319
2015-12-10 11:15:00,34.7253937709,-78.08,0.22,52.0880906564
2015-12-10 11:30:00,41.162705438,-76.16,0.22,61.7440581569
2015-12-10 11:45:00,49.4695231986,-75.52,0.22,74.2042847979
2015-12-10 12:00:00,49.3688090656,-77.44,0.22,74.0532135985
2015-12-10 12:15:00,12.3752490913,-74.88,0.22,18.5628736369
2015-12-10 12:30:00,49.9584063859,-74.88,0.22,74.9376095788
2015-12-10 12:45:00,46.8362682631,-74.88,0.22,70.2544023947
2015-12-10 13:00:00,27.7488418502,-76.8,0.22,41.6232627753
2015-12-10 13:15:00,21.8339847481,-80.0,0.22,32.7509771221
2015-12-10 13:30:00,34.2574926947,-78.08,0.22,51.3862390421
2015-12-10 13:45:00,32.8936554772,-78.08,0.22,49.3404832157
2015-12-10 14:00:00,20.6946561186,-77.44,0.22,31.0419841779
2015-12-10 14:15:00,16.4122072554,-75.52,0.22,24.618310883
2015-12-10 14:30:00,13.2292210106,-73.6,0.22,19.8438315159
2015-12-10 14:45:00,12.6375254793,-74.88,0.22,18.9562882189
2015-12-10 15:00:00,9.6895388782,-78.08,0.22,14.5343083173
2015-12-10 15:15:00,7.83681847338,-76.8,0.22,11.7552277101
2015-12-10 15:30:00,4.90351935001,-67.2,0.22,7.35527902502
2015-12-10 15:45:00,2.29124652555,-40.96,0.22,3.43686978833
2015-12-10 16:00:00,0.0,-39.04,0.22,0.0
2015-12-10 16:15:00,0.0734373886394,-37.76,0.22,0.110156082959
2015-12-10 16:30:00,0.0,-39.68,0.22,0.0
2015-12-10 16:45:00,0.0,-39.68,0.22,0.0
2015-12-10 17:00:00,0.0,-39.68,0.22,0.0
2015-12-10 17:15:00,0.0,-37.12,0.22,0.0
2015-12-10 17:30:00,0.0,-36.48,0.22,0.0
2015-12-10 17:45:00,0.0,-36.48,0.22,0.0
2015-12-10 18:00:00,0.0,-34.56,0.22,0.0
2015-12-10 18:15:00,0.0,-33.92,0.22,0.0
2015-12-10 18:30:00,0.0,-33.92,0.22,0.0
2015-12-10 18:45:00,0.0,-33.92,0.22,0.0
2015-12-10 19:00:00,0.0,-33.92,0.22,0.0
2015-12-10 19:15:00,0.0,-32.64,0.22,0.0
2015-12-10 19:30:00,0.0,-33.28,0.22,0.0
2015-12-10 19:45:00,0.0,-32.0,0.22,0.0
2015-12-10 20:00:00,0.0,-31.36,0.22,0.0
2015-12-10 20:15:00,0.0,-31.36,0.22,0.0
2015-12-10 20:30:00,0.0,-30.72,0.22,0.0
2015-12-10 20:45:00,0.0,-31.36,0.22,0.0
2015-12-10 21:00:00,0.0,-31.36,0.22,0.0
2015-12-10 21:15:00,0.0,-31.36,0.22,0.0
2015-12-10 21:30:00,0.0,-31.36,0.2,0.0
2015-12-10 21:45:00,0.0,-30.72,0.2,0.0
2015-12-10 22:00:00,0.0,-31.36,0.2,0.0
2015-12-10 22:15:00,0.0,-30.08,0.2,0.0
2015-12-10 22:30:00,0.0,-31.36,0.2,0.0
2015-12-10 22:45:00,0.0,-30.72,0.2,0.0
2015-12-10 23:00:00,0.0,-30.08,0.2,0.0
2015-12-10 23:15:00,0.0,-30.72,0.2,0.0
2015-12-10 23:30:00,0.0,-30.72,0.2,0.0
2015-12-10 23:45:00,0.0,-30.08,0.2,0.0
2015-12-11 00:00:00,0.0,-30.72,0.2,0.0
2015-12-11 00:15:00,0.0,-30.08,0.2,0.0
2015-12-11 00:30:00,0.0,-30.72,0.2,0.0
2015-12-11 00:45:00,0.0,-30.72,0.2,0.0
2015-12-11 01:00:00,0.0,-30.08,0.2,0.0
2015-12-11 01:15:00,0.0,-30.08,0.2,0.0
2015-12-11 01:30:00,0.0,-30.72,0.2,0.0
2015-12-11 01:45:00,0.0,-30.72,0.2,0.0
2015-12-11 02:00:00,0.0,-30.08,0.2,0.0
2015-12-11 02:15:00,0.0,-30.08,0.2,0.0
2015-12-11 02:30:00,0.0,-30.08,0.2,0.0
2015-12-11 02:45:00,0.0,-30.72,0.2,0.0
2015-12-11 03:00:00,0.0,-30.72,0.2,0.0
2015-12-11 03:15:00,0.0,-30.08,0.2,0.0
2015-12-11 03:30:00,0.0,-30.08,0.2,0.0
2015-12-11 03:45:00,0.0,-30.72,0.2,0.0
2015-12-11 04:00:00,0.0,-37.76,0.2,0.0
2015-12-11 04:15:00,0.0,-63.36,0.2,0.0
2015-12-11 04:30:00,0.0,-63.36,0.2,0.0
2015-12-11 04:45:00,0.0,-64.0,0.2,0.0
2015-12-11 05:00:00,0.0,-64.0,0.2,0.0
2015-12-11 05:15:00,0.0,-63.36,0.2,0.0
2015-12-11 05:30:00,0.0,-62.08,0.2,0.0
2015-12-11 05:45:00,0.0,-62.72,0.2,0.0
2015-12-11 06:00:00,0.0,-63.36,0.2,0.0
2015-12-11 06:15:00,0.0,-62.08,0.2,0.0
2015-12-11 06:30:00,0.0,-62.72,0.2,0.0
2015-12-11 06:45:00,0.0,-63.36,0.2,0.0
2015-12-11 07:00:00,0.0,-60.16,0.2,0.0
2015-12-11 07:15:00,0.0,-60.16,0.2,0.0
2015-12-11 07:30:00,0.333615565533,-59.52,0.2,0.5004233483
2015-12-11 07:45:00,0.595891953531,-60.8,0.2,0.893837930297
2015-12-11 08:00:00,2.02057729314,-64.0,0.2,3.0308659397
2015-12-11 08:15:00,4.88253723897,-69.12,0.2,7.32380585846
2015-12-11 08:30:00,7.84940774,-76.16,0.22,11.77411161
2015-12-11 08:45:00,12.9102929228,-78.08,0.22,19.3654393842
2015-12-11 09:00:00,16.5968498325,-78.72,0.22,24.8952747488
2015-12-11 09:15:00,20.4344779417,-80.64,0.22,30.6517169126
2015-12-11 09:30:00,23.8314817191,-78.72,0.22,35.7472225786
2015-12-11 09:45:00,26.8109414867,-76.16,0.22,40.2164122301
2015-12-11 10:00:00,29.2322771007,-77.44,0.22,43.8484156511
2015-12-11 10:15:00,31.7501304255,-77.44,0.22,47.6251956382
2015-12-11 10:30:00,34.0623590621,-76.8,0.22,51.0935385931
2015-12-11 10:45:00,35.8311510227,-78.08,0.22,53.7467265341
2015-12-11 11:00:00,37.7908801939,-78.72,0.22,56.6863202908
2015-12-11 11:15:00,43.4749340745,-77.44,0.22,65.2124011118
2015-12-11 11:30:00,43.0427025871,-76.16,0.22,64.5640538807
2015-12-11 11:45:00,44.5240396265,-75.52,0.22,66.7860594398
2015-12-11 12:00:00,40.5437331623,-77.44,0.22,60.8155997434
2015-12-11 12:15:00,42.5475247666,-74.88,0.22,63.8212871499
2015-12-11 12:30:00,45.2458242463,-74.24,0.22,67.8687363695
2015-12-11 12:45:00,46.7586344523,-74.24,0.22,70.1379516784
2015-12-11 13:00:00,37.0565063075,-74.88,0.22,55.5847594612
2015-12-11 13:15:00,41.808954458,-76.16,0.22,62.713431687
2015-12-11 13:30:00,34.6036975269,-74.24,0.22,51.9055462904
2015-12-11 13:45:00,29.601562255,-72.96,0.22,44.4023433825
2015-12-11 14:00:00,25.4303185803,-72.32,0.22,38.1454778704
2015-12-11 14:15:00,6.7415522771,-74.24,0.22,10.1123284157
2015-12-11 14:30:00,22.9208580999,-72.96,0.22,34.3812871499
2015-12-11 14:45:00,28.7685724467,-71.04,0.22,43.1528586701
2015-12-11 15:00:00,13.0361855891,-67.2,0.22,19.5542783836
2015-12-11 15:15:00,9.30976266838,-66.56,0.22,13.9646440026
2015-12-11 15:30:00,6.42891882261,-57.6,0.22,9.64337823391
2015-12-11 15:45:00,3.89218159789,-31.36,0.22,5.83827239684
2015-12-11 16:00:00,3.47883401041,-31.36,0.22,5.21825101561
2015-12-11 16:15:00,0.883346874777,-33.28,0.22,1.32502031217
2015-12-11 16:30:00,0.648347231131,-35.2,0.22,0.972520846697
2015-12-11 16:45:00,0.0,-35.2,0.22,0.0
2015-12-11 17:00:00,0.0,-34.56,0.22,0.0
2015-12-11 17:15:00,0.0,-33.92,0.22,0.0
2015-12-11 17:30:00,0.0,-33.28,0.22,0.0
2015-12-11 17:45:00,0.0,-32.0,0.22,0.0
2015-12-11 18:00:00,0.0,-32.0,0.22,0.0
2015-12-11 18:15:00,0.0,-32.0,0.22,0.0
2015-12-11 18:30:00,0.0,-32.0,0.22,0.0
2015-12-11 18:45:00,0.0,-31.36,0.22,0.0
2015-12-11 19:00:00,0.0,-32.64,0.22,0.0
2015-12-11 19:15:00,0.0,-32.0,0.22,0.0
2015-12-11 19:30:00,0.0,-32.64,0.22,0.0
2015-12-11 19:45:00,0.0,-32.0,0.22,0.0
2015-12-11 20:00:00,0.0,-30.08,0.22,0.0
2015-12-11 20:15:00,0.0,-30.72,0.22,0.0
2015-12-11 20:30:00,0.0,-30.08,0.22,0.0
2015-12-11 20:45:00,0.0,-29.44,0.22,0.0
2015-12-11 21:00:00,0.0,-29.44,0.22,0.0
2015-12-11 21:15:00,0.0,-29.44,0.22,0.0
2015-12-11 21:30:00,0.0,-30.08,0.2,0.0
2015-12-11 21:45:00,0.0,-29.44,0.2,0.0
2015-12-11 22:00:00,0.0,-29.44,0.2,0.0
2015-12-11 22:15:00,0.0,-29.44,0.2,0.0
2015-12-11 22:30:00,0.0,-29.44,0.2,0.0
2015-12-11 22:45:00,0.0,-29.44,0.2,0.0
2015-12-11 23:00:00,0.0,-29.44,0.2,0.0
2015-12-11 23:15:00,0.0,-29.44,0.2,0.0
2015-12-11 23:30:00,0.0,-29.44,0.2,0.0
