,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2011-03-26 17:30:00,2011,3,26,17,30,132,59,413,2.98123836517,9.63665161133,79.7221504802
2011-03-26 18:00:00,2011,3,26,18,0,44,30,183,2.88325595856,9.10155639648,85.6348453396
2011-03-26 18:30:00,2011,3,26,18,30,0,0,0,2.8028883934,9.01333007813,91.5531385281
2011-03-26 19:00:00,2011,3,26,19,0,0,0,0,2.72252082825,8.92513427734,97.4339482214
2011-03-26 19:30:00,2011,3,26,19,30,0,0,0,2.59329223633,8.9212890625,103.238383703
2011-03-26 20:00:00,2011,3,26,20,0,0,0,0,2.46406340599,8.91741333008,108.920569485
2011-03-26 20:30:00,2011,3,26,20,30,0,0,0,2.30938529968,9.00954589844,114.425721983
2011-03-26 21:00:00,2011,3,26,21,0,0,0,0,2.15470743179,9.1016784668,119.685730397
2011-03-26 21:30:00,2011,3,26,21,30,0,0,0,2.01950740814,9.24840698242,124.613936055
2011-03-26 22:00:00,2011,3,26,22,0,0,0,0,1.88430738449,9.39513549805,129.099610219
2011-03-26 22:30:00,2011,3,26,22,30,0,0,0,1.74733662605,9.55608520508,133.003944727
2011-03-26 23:00:00,2011,3,26,23,0,0,0,0,1.61036574841,9.71703491211,136.161722916
2011-03-26 23:30:00,2011,3,26,23,30,0,0,0,1.48506593704,9.82775268555,138.395352179
2011-03-27 00:00:00,2011,3,27,0,0,0,0,0,1.35976624489,9.93847045898,139.546637685
2011-03-27 00:30:00,2011,3,27,0,30,0,0,0,1.26147913933,9.9127746582,139.520733364
2011-03-27 01:00:00,2011,3,27,1,0,0,0,0,1.16319203377,9.887109375,138.31976833
2011-03-27 01:30:00,2011,3,27,1,30,0,0,0,1.14251077175,9.82149658203,136.04201298
2011-03-27 02:00:00,2011,3,27,2,0,0,0,0,1.12182950974,9.75588378906,132.847241285
2011-03-27 02:30:00,2011,3,27,2,30,0,0,0,1.25147604942,9.63039550781,128.912943811
2011-03-27 03:00:00,2011,3,27,3,0,0,0,0,1.38112270832,9.50487670898,124.403304
2011-03-27 03:30:00,2011,3,27,3,30,0,0,0,1.53644752502,9.27816162109,119.455826797
2011-03-27 04:00:00,2011,3,27,4,0,0,0,0,1.69177222252,9.05141601563,114.180023426
2011-03-27 04:30:00,2011,3,27,4,30,0,0,0,1.74834251404,8.95693359375,108.661542107
2011-03-27 05:00:00,2011,3,27,5,0,0,0,0,1.80491292477,8.86245117188,102.967693981
2011-03-27 05:30:00,2011,3,27,5,30,0,0,0,1.81679499149,8.99465332031,97.1526355497
2011-03-27 06:00:00,2011,3,27,6,0,0,0,0,1.82867705822,9.12688598633,91.2617429481
2011-03-27 06:30:00,2011,3,27,6,30,4,4,0,1.84657907486,9.54622802734,85.3335830109
2011-03-27 07:00:00,2011,3,27,7,0,13,13,0,1.86448121071,9.96557006836,79.410652796
2011-03-27 07:30:00,2011,3,27,7,30,71,71,0,2.0216884613,10.4086547852,73.5293066227
2011-03-27 08:00:00,2011,3,27,8,0,130,129,3,2.17889595032,10.8517089844,67.7338167078
2011-03-27 08:30:00,2011,3,27,8,30,436,103,711,2.29780626297,11.1466308594,62.0765658554
2011-03-27 09:00:00,2011,3,27,9,0,323,248,137,2.4167163372,11.4415527344,56.6234112308
2011-03-27 09:30:00,2011,3,27,9,30,616,118,798,2.47408819199,11.6653076172,51.4604021828
2011-03-27 10:00:00,2011,3,27,10,0,690,123,826,2.53146028519,11.8890625,46.7020778443
2011-03-27 10:30:00,2011,3,27,10,30,525,353,232,2.62137126923,12.0429626465,42.5000239287
2011-03-27 11:00:00,2011,3,27,11,0,537,382,200,2.71128249168,12.196862793,39.0468643765
2011-03-27 11:30:00,2011,3,27,11,30,324,305,23,2.78428792953,12.2607971191,36.5649881421
2011-03-27 12:00:00,2011,3,27,12,0,554,409,178,2.85729336739,12.3247009277,35.2663981862
2011-03-27 12:30:00,2011,3,27,12,30,415,369,55,2.93492794037,12.2993103027,35.2849757086
2011-03-27 13:00:00,2011,3,27,13,0,542,400,177,3.01256227493,12.2739501953,36.6185130346
2011-03-27 13:30:00,2011,3,27,13,30,227,220,8,3.05476236343,12.1729064941,39.1297345054
2011-03-27 14:00:00,2011,3,27,14,0,270,257,16,3.09696221352,12.0718933105,42.6053410632
2011-03-27 14:30:00,2011,3,27,14,30,60,60,0,3.07157301903,11.9671569824,46.8232907936
2011-03-27 15:00:00,2011,3,27,15,0,76,76,0,3.04618382454,11.8624511719,51.5919924695
2011-03-27 15:30:00,2011,3,27,15,30,528,111,761,2.95705938339,11.6688781738,56.7609280703
2011-03-27 16:00:00,2011,3,27,16,0,434,101,713,2.86793494225,11.4753356934,62.2164021347
2011-03-27 16:30:00,2011,3,27,16,30,333,91,643,2.8301281929,11.2493530273,67.8729396941
2011-03-27 17:00:00,2011,3,27,17,0,230,77,545,2.79232120514,11.0233703613,73.6650195629
2011-03-27 17:30:00,2011,3,27,17,30,23,23,0,2.82979798317,10.8766418457,79.5403960659
2011-03-27 18:00:00,2011,3,27,18,0,44,30,182,2.8672747612,10.7299133301,85.4547557035
2011-03-27 18:30:00,2011,3,27,18,30,0,0,0,2.86518096924,10.683404541,91.3716281936
2011-03-27 19:00:00,2011,3,27,19,0,0,0,0,2.86308693886,10.6369262695,97.248117365
2011-03-27 19:30:00,2011,3,27,19,30,0,0,0,2.78430271149,10.6146179199,103.0451989
2011-03-27 20:00:00,2011,3,27,20,0,0,0,0,2.70551848412,10.5923400879,108.716840541
2011-03-27 20:30:00,2011,3,27,20,30,0,0,0,2.61180114746,10.5695129395,114.208044845
2011-03-27 21:00:00,2011,3,27,21,0,0,0,0,2.51808381081,10.546685791,119.450483907
2011-03-27 21:30:00,2011,3,27,21,30,0,0,0,2.43411159515,10.4607788086,124.357386672
2011-03-27 22:00:00,2011,3,27,22,0,0,0,0,2.3501393795,10.3748718262,128.818215075
2011-03-27 22:30:00,2011,3,27,22,30,0,0,0,2.28508043289,10.1819091797,132.694969688
2011-03-27 23:00:00,2011,3,27,23,0,0,0,0,2.22002148628,9.9889465332,135.824240749
2011-03-27 23:30:00,2011,3,27,23,30,0,0,0,2.18607497215,9.79622802734,138.031434765
2011-03-28 00:00:00,2011,3,28,0,0,0,0,0,2.15212845802,9.60350952148,139.162087082
2011-03-28 00:30:00,2011,3,28,0,30,0,0,0,2.13990139961,9.3848815918,139.124457513
2011-03-28 01:00:00,2011,3,28,1,0,0,0,0,2.1276743412,9.16625366211,137.921638789
2011-03-28 01:30:00,2011,3,28,1,30,0,0,0,2.11417031288,8.99224243164,135.650372581
2011-03-28 02:00:00,2011,3,28,2,0,0,0,0,2.10066628456,8.81823120117,132.467492222
2011-03-28 02:30:00,2011,3,28,2,30,0,0,0,2.08725309372,8.6514831543,128.547537083
2011-03-28 03:00:00,2011,3,28,3,0,0,0,0,2.07383966446,8.48473510742,124.052497935
2011-03-28 03:30:00,2011,3,28,3,30,0,0,0,2.0557487011,8.24614868164,119.118542027
2011-03-28 04:00:00,2011,3,28,4,0,0,0,0,2.03765773773,8.00756225586,113.854485957
2011-03-28 04:30:00,2011,3,28,4,30,0,0,0,2.03466892242,7.82299194336,108.345677385
2011-03-28 05:00:00,2011,3,28,5,0,0,0,0,2.0316798687,7.63845214844,102.659333728
2011-03-28 05:30:00,2011,3,28,5,30,0,0,0,2.05148220062,7.73018798828,96.8496065264
2011-03-28 06:00:00,2011,3,28,6,0,0,0,0,2.07128477097,7.82192382813,90.9584397125
2011-03-28 06:30:00,2011,3,28,6,30,52,33,214,2.05531644821,8.23186645508,85.0348105242
2011-03-28 07:00:00,2011,3,28,7,0,143,60,434,2.03934836388,8.64177856445,79.1106520489
2011-03-28 07:30:00,2011,3,28,7,30,246,79,577,2.08928155899,9.39592895508,73.2258487765
2011-03-28 08:00:00,2011,3,28,8,0,352,93,673,2.1392147541,10.1500793457,67.4245247124
2011-03-28 08:30:00,2011,3,28,8,30,455,104,741,2.03266000748,10.9659667969,61.7589313148
2011-03-28 09:00:00,2011,3,28,9,0,552,112,791,1.92610514164,11.781854248,56.2948403365
2011-03-28 09:30:00,2011,3,28,9,30,639,119,828,1.81705021858,12.5235229492,51.1183803728
2011-03-28 10:00:00,2011,3,28,10,0,716,124,856,1.70799541473,13.2651611328,46.3445645238
2011-03-28 10:30:00,2011,3,28,10,30,779,129,876,1.75495219231,13.8645874023,42.1262328963
2011-03-28 11:00:00,2011,3,28,11,0,827,132,890,1.80190908909,14.4640136719,38.6585238173
2011-03-28 11:30:00,2011,3,28,11,30,860,133,899,1.86320972443,14.8965698242,36.1677801464
2011-03-28 12:00:00,2011,3,28,12,0,876,134,903,1.92451035976,15.3291259766,34.8704448963
2011-03-28 12:30:00,2011,3,28,12,30,875,134,903,1.97196960449,15.5290466309,34.9028813041
2011-03-28 13:00:00,2011,3,28,13,0,859,133,899,2.01942896843,15.7289978027,36.2612820386
2011-03-28 13:30:00,2011,3,28,13,30,825,131,890,2.2601313591,15.6727233887,38.8034813862
2011-03-28 14:00:00,2011,3,28,14,0,777,128,876,2.50083398819,15.6164794922,42.3109325731
2011-03-28 14:30:00,2011,3,28,14,30,713,124,855,2.62777233124,15.3791442871,46.55804131
2011-03-28 15:00:00,2011,3,28,15,0,636,119,828,2.7547109127,15.141809082,51.3515717137
2011-03-28 15:30:00,2011,3,28,15,30,548,112,790,2.61501979828,14.7378479004,56.5406148075
2011-03-28 16:00:00,2011,3,28,16,0,451,103,743,2.47532844543,14.3339172363,62.0116873386
2011-03-28 16:30:00,2011,3,28,16,30,348,92,674,2.34164905548,13.5360656738,67.6797279069
2011-03-28 17:00:00,2011,3,28,17,0,242,78,577,2.20796990395,12.7382141113,73.4796345114
2011-03-28 17:30:00,2011,3,28,17,30,118,57,328,2.38742232323,11.7880493164,79.3595044822
2011-03-28 18:00:00,2011,3,28,18,0,49,32,208,2.56687474251,10.8379150391,85.2752826401
2011-03-28 18:30:00,2011,3,28,18,30,0,0,0,2.73096370697,10.4370361328,91.1905240284
2011-03-28 19:00:00,2011,3,28,19,0,0,0,0,2.89505267143,10.036126709,97.062479676
2011-03-28 19:30:00,2011,3,28,19,30,0,0,0,3.0102725029,9.73998413086,102.852009349
2011-03-28 20:00:00,2011,3,28,20,0,0,0,0,3.12549209595,9.44381103516,108.512929659
2011-03-28 20:30:00,2011,3,28,20,30,0,0,0,3.07972097397,9.1993347168,113.990038468
2011-03-28 21:00:00,2011,3,28,21,0,0,0,0,3.03394985199,8.95485839844,119.214804935
2011-03-28 21:30:00,2011,3,28,21,30,0,0,0,2.84799170494,8.75216064453,124.100365873
2011-03-28 22:00:00,2011,3,28,22,0,0,0,0,2.66203355789,8.54946289063,128.536399057
2011-03-28 22:30:00,2011,3,28,22,30,0,0,0,2.59473657608,8.42711791992,132.385736829
2011-03-28 23:00:00,2011,3,28,23,0,0,0,0,2.52743935585,8.3048034668,135.486779962
2011-03-28 23:30:00,2011,3,28,23,30,0,0,0,2.6465921402,8.16680297852,137.667893565
2011-03-29 00:00:00,2011,3,29,0,0,0,0,0,2.76574516296,8.02883300781,138.778249327
2011-03-29 00:30:00,2011,3,29,0,30,0,0,0,2.79472541809,7.96410522461,138.72910483
2011-03-29 01:00:00,2011,3,29,1,0,0,0,0,2.8237054348,7.89934692383,137.52446624
2011-03-29 01:30:00,2011,3,29,1,30,0,0,0,2.73135018349,7.92693481445,135.259583724
2011-03-29 02:00:00,2011,3,29,2,0,0,0,0,2.63899493217,7.9544921875,132.088431692
2011-03-29 02:30:00,2011,3,29,2,30,0,0,0,2.49340009689,8.02785644531,128.182667828
2011-03-29 03:00:00,2011,3,29,3,0,0,0,0,2.34780550003,8.10122070313,123.702125826
2011-03-29 03:30:00,2011,3,29,3,30,0,0,0,2.29925322533,8.15218505859,118.781643704
2011-03-29 04:00:00,2011,3,29,4,0,0,0,0,2.25070095062,8.20311889648,113.529338109
2011-03-29 04:30:00,2011,3,29,4,30,0,0,0,2.17671012878,8.2647644043,108.030246356
2011-03-29 05:00:00,2011,3,29,5,0,0,0,0,2.10271930695,8.32644042969,102.351482375
2011-03-29 05:30:00,2011,3,29,5,30,0,0,0,2.00701999664,8.64504394531,96.5471845102
2011-03-29 06:00:00,2011,3,29,6,0,0,0,0,1.91132056713,8.96361694336,90.6577570607
2011-03-29 06:30:00,2011,3,29,6,30,26,26,0,1.79266834259,9.7784362793,84.7368880431
2011-03-29 07:00:00,2011,3,29,7,0,71,68,15,1.67401623726,10.5932250977,78.8116370557
2011-03-29 07:30:00,2011,3,29,7,30,176,110,223,1.76327705383,11.6623474121,72.9235051061
2011-03-29 08:00:00,2011,3,29,8,0,343,91,648,1.85253798962,12.7315002441,67.1164696493
2011-03-29 08:30:00,2011,3,29,8,30,442,101,713,1.86157870293,13.7497497559,61.4426404875
2011-03-29 09:00:00,2011,3,29,9,0,536,109,761,1.87061929703,14.7679992676,55.9676913163
2011-03-29 09:30:00,2011,3,29,9,30,620,116,797,1.88348019123,15.5307861328,50.7778125817
2011-03-29 10:00:00,2011,3,29,10,0,693,121,823,1.89634108543,16.2935424805,45.9884731747
2011-03-29 10:30:00,2011,3,29,10,30,754,125,843,1.97498571873,16.887689209,41.7537581381
2011-03-29 11:00:00,2011,3,29,11,0,801,128,857,2.05363035202,17.4818054199,38.2713424337
2011-03-29 11:30:00,2011,3,29,11,30,832,130,865,2.11860752106,17.9102416992,35.7716031429
2011-03-29 12:00:00,2011,3,29,12,0,703,339,441,2.18358492851,18.3386779785,34.4755450281
2011-03-29 12:30:00,2011,3,29,12,30,847,131,869,2.3137011528,18.5116821289,34.5220752044
2011-03-29 13:00:00,2011,3,29,13,0,830,130,864,2.44381761551,18.6846862793,35.9056980867
2011-03-29 13:30:00,2011,3,29,13,30,797,128,854,2.65138030052,18.6216674805,38.4791898048
2011-03-29 14:00:00,2011,3,29,14,0,749,125,839,2.85894298553,18.5586486816,42.0186485293
2011-03-29 14:30:00,2011,3,29,14,30,686,121,819,3.00507926941,18.2917114258,46.2949183227
2011-03-29 15:00:00,2011,3,29,15,0,612,115,791,3.1512157917,18.0247436523,51.1131596856
2011-03-29 15:30:00,2011,3,29,15,30,526,109,753,3.13185739517,17.5365539551,56.3221194948
2011-03-29 16:00:00,2011,3,29,16,0,433,99,706,3.11249923706,17.0483642578,61.8085621429
2011-03-29 16:30:00,2011,3,29,16,30,333,89,638,3.1237642765,16.2170043945,67.4878626738
2011-03-29 17:00:00,2011,3,29,17,0,215,79,471,3.13502931595,15.3856140137,73.2953508648
2011-03-29 17:30:00,2011,3,29,17,30,62,62,0,3.15675258636,14.4416748047,79.1794756946
2011-03-29 18:00:00,2011,3,29,18,0,22,22,0,3.17847585678,13.4977355957,85.0964458697
2011-03-29 18:30:00,2011,3,29,18,30,0,0,0,3.22557663918,13.0957580566,91.0098233515
2011-03-29 19:00:00,2011,3,29,19,0,0,0,0,3.27267742157,12.6938110352,96.8770362394
2011-03-29 19:30:00,2011,3,29,19,30,0,0,0,3.28987789154,12.4676757813,102.658821517
2011-03-29 20:00:00,2011,3,29,20,0,0,0,0,3.30707836151,12.2415710449,108.308850409
2011-03-29 20:30:00,2011,3,29,20,30,0,0,0,3.26911211014,12.0583129883,113.77172536
2011-03-29 21:00:00,2011,3,29,21,0,0,0,0,3.23114585876,11.8750854492,118.978726816
2011-03-29 21:30:00,2011,3,29,21,30,0,0,0,3.26324987411,11.7373291016,123.842919523
2011-03-29 22:00:00,2011,3,29,22,0,0,0,0,3.29535365105,11.5995727539,128.254221619
2011-03-29 22:30:00,2011,3,29,22,30,0,0,0,3.33049488068,11.4722229004,132.076318943
2011-03-29 23:00:00,2011,3,29,23,0,0,0,0,3.36563634872,11.3448730469,135.149424676
2011-03-29 23:30:00,2011,3,29,23,30,0,0,0,3.37402462959,11.2093444824,137.304820942
2011-03-30 00:00:00,2011,3,30,0,0,0,0,0,3.38241291046,11.0737854004,138.395223067
2011-03-30 00:30:00,2011,3,30,0,30,0,0,0,3.46046161652,10.9653869629,138.334781221
2011-03-30 01:00:00,2011,3,30,1,0,0,0,0,3.53851032257,10.8569885254,137.12836638
2011-03-30 01:30:00,2011,3,30,1,30,0,0,0,3.63744783401,10.772668457,134.86977282
2011-03-30 02:00:00,2011,3,30,2,0,0,0,0,3.73638534546,10.6883483887,131.710194993
2011-03-30 02:30:00,2011,3,30,2,30,0,0,0,3.80351376534,10.6354003906,127.818476956
2011-03-30 03:00:00,2011,3,30,3,0,0,0,0,3.87064218521,10.582421875,123.352331054
2011-03-30 03:30:00,2011,3,30,3,30,0,0,0,3.89300513268,10.5373779297,118.445275436
2011-03-30 04:00:00,2011,3,30,4,0,0,0,0,3.91536808014,10.4923339844,113.2047224
2011-03-30 04:30:00,2011,3,30,4,30,0,0,0,3.97919225693,10.4407287598,107.715389841
2011-03-30 05:00:00,2011,3,30,5,0,0,0,0,4.04301643372,10.3891540527,102.044278916
2011-03-30 05:30:00,2011,3,30,5,30,0,0,0,4.12036037445,10.6901184082,96.2455068192
2011-03-30 06:00:00,2011,3,30,6,0,0,0,0,4.19770431519,10.9910522461,90.3591095962
2011-03-30 06:30:00,2011,3,30,6,30,56,34,223,4.05055236816,11.8610168457,84.4399490497
2011-03-30 07:00:00,2011,3,30,7,0,144,59,424,3.90340065956,12.7309509277,78.5137334998
2011-03-30 07:30:00,2011,3,30,7,30,243,77,557,3.78160738945,13.9189086914,72.6224042835
2011-03-30 08:00:00,2011,3,30,8,0,346,90,648,3.65981411934,15.1068969727,66.8097824003
2011-03-30 08:30:00,2011,3,30,8,30,445,100,714,3.68509244919,16.2856994629,61.1278269957
2011-03-30 09:00:00,2011,3,30,9,0,539,109,762,3.71037101746,17.4645019531,55.6421002981
2011-03-30 09:30:00,2011,3,30,9,30,494,266,358,3.71316480637,18.4724060059,50.4388371988
2011-03-30 10:00:00,2011,3,30,10,0,539,310,327,3.71595883369,19.4803100586,45.6339427425
2011-03-30 10:30:00,2011,3,30,10,30,760,124,847,3.70183157921,20.2988525391,41.3827359063
2011-03-30 11:00:00,2011,3,30,11,0,683,302,482,3.68770432472,21.1174255371,37.8854491714
2011-03-30 11:30:00,2011,3,30,11,30,725,307,512,3.66561889648,21.7022338867,35.3765747372
2011-03-30 12:00:00,2011,3,30,12,0,753,307,538,3.64353322983,22.2870727539,34.0818045834
2011-03-30 12:30:00,2011,3,30,12,30,739,314,514,3.73579978943,22.7597595215,34.142654223
2011-03-30 13:00:00,2011,3,30,13,0,839,129,872,3.82806611061,23.2324462891,35.5518483707
2011-03-30 13:30:00,2011,3,30,13,30,807,127,864,3.89909410477,23.4704528809,38.1569330938
2011-03-30 14:00:00,2011,3,30,14,0,759,124,851,3.9701218605,23.7084594727,41.72854521
2011-03-30 14:30:00,2011,3,30,14,30,698,120,832,3.92050266266,23.5660644531,46.0339609809
2011-03-30 15:00:00,2011,3,30,15,0,624,115,805,3.87088370323,23.423638916,50.8767810513
2011-03-30 15:30:00,2011,3,30,15,30,538,109,770,3.86635422707,22.9543701172,56.1054561764
2011-03-30 16:00:00,2011,3,30,16,0,444,99,725,3.8618247509,22.4851013184,61.6070335826
2011-03-30 16:30:00,2011,3,30,16,30,344,89,659,3.95636367798,21.5949035645,67.2973467659
2011-03-30 17:00:00,2011,3,30,17,0,241,76,567,4.05090284348,20.7047058105,73.1121700321
2011-03-30 17:30:00,2011,3,30,17,30,140,58,430,4.10789680481,19.7211547852,79.0003110237
2011-03-30 18:00:00,2011,3,30,18,0,52,32,219,4.16489076614,18.7376037598,84.9182439603
2011-03-30 18:30:00,2011,3,30,18,30,0,0,0,4.10779285431,18.224206543,90.825658931
2011-03-30 19:00:00,2011,3,30,19,0,0,0,0,4.05069494247,17.7107788086,96.691788885
2011-03-30 19:30:00,2011,3,30,19,30,0,0,0,3.93775725365,17.2340026855,102.465642896
2011-03-30 20:00:00,2011,3,30,20,0,0,0,0,3.82481956482,16.7572265625,108.104617634
2011-03-30 20:30:00,2011,3,30,20,30,0,0,0,3.75866508484,16.2629943848,113.553129507
2011-03-30 21:00:00,2011,3,30,21,0,0,0,0,3.69251036644,15.7687927246,118.742284498
2011-03-30 21:30:00,2011,3,30,21,30,0,0,0,3.66824579239,15.252557373,123.585095137
2011-03-30 22:00:00,2011,3,30,22,0,0,0,0,3.64398097992,14.7363525391,127.971743762
2011-03-30 22:30:00,2011,3,30,22,30,0,0,0,3.61883115768,14.2297302246,131.766790125
2011-03-30 23:00:00,2011,3,30,23,0,0,0,0,3.59368133545,13.7230773926,134.812259962
2011-03-30 23:30:00,2011,3,30,23,30,0,0,0,3.5712749958,13.2469726563,136.942309839
2011-03-31 00:00:00,2011,3,31,0,0,0,0,0,3.54886865616,12.7708374023,138.013107187
2011-03-31 00:30:00,2011,3,31,0,30,0,0,0,3.4789390564,12.482598877,137.941592454
2011-03-31 01:00:00,2011,3,31,1,0,0,0,0,3.40900969505,12.1943908691,136.733454341
2011-03-31 01:30:00,2011,3,31,1,30,0,0,0,3.34273147583,12.0162597656,134.481065348
2011-03-31 02:00:00,2011,3,31,2,0,0,0,0,3.27645325661,11.8381286621,131.33291628
2011-03-31 02:30:00,2011,3,31,2,30,0,0,0,3.2109131813,11.6711364746,127.455104177
2011-03-31 03:00:00,2011,3,31,3,0,0,0,0,3.14537334442,11.5041442871,123.003255848
2011-03-31 03:30:00,2011,3,31,3,30,0,0,0,3.07177305222,11.3234802246,118.109579751
2011-03-31 04:00:00,2011,3,31,4,0,0,0,0,2.99817252159,11.1427856445,112.880780338
2011-03-31 04:30:00,2011,3,31,4,30,0,0,0,2.9486079216,10.9715820313,107.401247699
2011-03-31 05:00:00,2011,3,31,5,0,0,0,0,2.89904308319,10.8004089355,101.737861399
2011-03-31 05:30:00,2011,3,31,5,30,0,0,0,2.84478569031,11.1353088379,95.9447098296
2011-03-31 06:00:00,2011,3,31,6,0,0,0,0,2.79052853584,11.4702087402,90.0623159166
2011-03-31 06:30:00,2011,3,31,6,30,63,37,260,2.6287522316,12.3771606445,84.1441204972
2011-03-31 07:00:00,2011,3,31,7,0,156,62,464,2.46697568893,13.2841125488,78.2170742676
2011-03-31 07:30:00,2011,3,31,7,30,260,79,596,2.44119358063,14.5316101074,72.3226796946
2011-03-31 08:00:00,2011,3,31,8,0,365,92,686,2.4154112339,15.779107666,66.5045973247
2011-03-31 08:30:00,2011,3,31,8,30,468,102,750,2.3624958992,17.0284973145,60.8146264846
2011-03-31 09:00:00,2011,3,31,9,0,563,110,797,2.3095805645,18.2778869629,55.3182045635
2011-03-31 09:30:00,2011,3,31,9,30,650,116,832,2.29093503952,19.3445983887,50.101592723
2011-03-31 10:00:00,2011,3,31,10,0,725,121,857,2.27228927612,20.411340332,45.2811116602
2011-03-31 10:30:00,2011,3,31,10,30,786,125,876,2.23747086525,21.2256408691,41.0133015062
2011-03-31 11:00:00,2011,3,31,11,0,833,128,889,2.20265245438,22.0399414063,37.5009716123
2011-03-31 11:30:00,2011,3,31,11,30,865,129,897,2.19956159592,22.6305786133,34.9828107889
2011-03-31 12:00:00,2011,3,31,12,0,880,130,901,2.19647097588,23.2212158203,33.6893272372
2011-03-31 12:30:00,2011,3,31,12,30,878,130,900,2.25786352158,23.5133911133,33.7647118156
2011-03-31 13:00:00,2011,3,31,13,0,860,129,895,2.31925606728,23.8055664063,35.199815486
2011-03-31 13:30:00,2011,3,31,13,30,826,127,885,2.36977648735,23.9323974609,37.8367787749
2011-03-31 14:00:00,2011,3,31,14,0,777,124,871,2.42029690742,24.0592285156,41.4406717631
2011-03-31 14:30:00,2011,3,31,14,30,714,120,851,2.41649150848,23.9196105957,45.7752005134
2011-03-31 15:00:00,2011,3,31,15,0,637,115,823,2.41268634796,23.7799926758,50.6424517279
2011-03-31 15:30:00,2011,3,31,15,30,550,108,787,2.30384278297,23.2737976074,55.8906285519
2011-03-31 16:00:00,2011,3,31,16,0,454,99,741,2.19499921799,22.7675720215,61.4070959976
2011-03-31 16:30:00,2011,3,31,16,30,352,89,675,2.27342987061,21.7381225586,67.1081669994
2011-03-31 17:00:00,2011,3,31,17,0,247,76,582,2.35186028481,20.7087036133,72.9300717866
2011-03-31 17:30:00,2011,3,31,17,30,145,59,446,2.45946979523,19.3953796387,78.8219810926
2011-03-31 18:00:00,2011,3,31,18,0,55,33,234,2.56707906723,18.0820861816,84.7406345571
2011-03-31 18:30:00,2011,3,31,18,30,0,0,0,2.55949616432,17.5492797852,90.644707786
2011-03-31 19:00:00,2011,3,31,19,0,0,0,0,2.55191326141,17.0165039063,96.5067402435
2011-03-31 19:30:00,2011,3,31,19,30,0,0,0,2.48474097252,16.6219726563,102.272482048
2011-03-31 20:00:00,2011,3,31,20,0,0,0,0,2.41756868362,16.2274414063,107.900247487
2011-03-31 20:30:00,2011,3,31,20,30,0,0,0,2.34765458107,15.86953125,113.334276401
2011-03-31 21:00:00,2011,3,31,21,0,0,0,0,2.27774047852,15.5116210938,118.505514554
2011-03-31 21:30:00,2011,3,31,21,30,0,0,0,2.22719502449,15.2160583496,123.326941869
2011-03-31 22:00:00,2011,3,31,22,0,0,0,0,2.17664957047,14.9204956055,127.689028019
2011-03-31 22:30:00,2011,3,31,22,30,0,0,0,2.1531894207,14.6210266113,131.457225744
2011-03-31 23:00:00,2011,3,31,23,0,0,0,0,2.12972927094,14.3215576172,134.475371818
2011-03-31 23:30:00,2011,3,31,23,30,0,0,0,2.10924887657,13.9822937012,136.580453758
